-4.0e0 -4.0e0 8.0e0 8.0e0
-3.836736e0 -4.0e0 8.0e0 8.0e0
-3.673472e0 -4.0e0 8.0e0 8.0e0
-3.510208e0 -4.0e0 8.0e0 8.0e0
-3.346944e0 -4.0e0 8.0e0 8.0e0
-3.18368e0 -4.0e0 8.0e0 8.0e0
-3.020416e0 -4.0e0 8.0e0 8.0e0
-2.857152e0 -4.0e0 8.0e0 8.0e0
-2.693888e0 -4.0e0 8.0e0 8.0e0
-2.530624e0 -4.0e0 7.9999997e0 7.9999997e0
-2.36736e0 -4.0e0 7.999999e0 7.999999e0
-2.2040959e0 -4.0e0 7.999997e0 7.999997e0
-2.0408319e0 -4.0e0 7.9999913e0 7.9999913e0
-1.8775679e0 -4.0e0 7.9999768e0 7.9999768e0
-1.7143039e0 -4.0e0 7.9999423e0 7.9999423e0
-1.5510399e0 -4.0e0 7.9998634e0 7.9998634e0
-1.3877759e0 -4.0e0 7.999694e0 7.999694e0
-1.2245119e0 -4.0e0 7.9993504e0 7.9993504e0
-1.0612479e0 -4.0e0 7.9986922e0 7.9986922e0
-8.979839e-1 -4.0e0 7.9975038e0 7.9975038e0
-7.347198e-1 -4.0e0 7.9954828e0 7.9954828e0
-5.714558e-1 -4.0e0 7.9922502e0 7.9922502e0
-4.081918e-1 -4.0e0 7.9873944e0 7.9873944e0
-2.449278e-1 -4.0e0 7.9805606e0 7.9805606e0
-8.16638e-2 -4.0e0 7.9715782e0 7.9715782e0
8.16002e-2 -4.0e0 7.9606026e0 7.9606026e0
2.448642e-1 -4.0e0 7.9482251e0 7.9482251e0
4.081282e-1 -4.0e0 7.9354886e0 7.9354886e0
5.713922e-1 -4.0e0 7.9237933e0 7.9237933e0
7.346562e-1 -4.0e0 7.9146507e0 7.9146507e0
8.979202e-1 -4.0e0 7.9093752e0 7.9093752e0
1.0611842e0 -4.0e0 7.9087672e0 7.9087672e0
1.2244482e0 -4.0e0 7.9129243e0 7.9129243e0
1.3877122e0 -4.0e0 7.9212062e0 7.9212062e0
1.5509763e0 -4.0e0 7.9324028e0 7.9324028e0
1.7142403e0 -4.0e0 7.945018e0 7.945018e0
1.8775043e0 -4.0e0 7.9576003e0 7.9576003e0
2.0407683e0 -4.0e0 7.9690005e0 7.9690005e0
2.2040323e0 -4.0e0 7.9785127e0 7.9785127e0
2.3672963e0 -4.0e0 7.985879e0 7.985879e0
2.5305603e0 -4.0e0 7.9912021e0 7.9912021e0
2.6938243e0 -4.0e0 7.994803e0 7.994803e0
2.8570883e0 -4.0e0 7.9970894e0 7.9970894e0
3.0203523e0 -4.0e0 7.9984546e0 7.9984546e0
3.1836163e0 -4.0e0 7.9992221e0 7.9992221e0
3.3468803e0 -4.0e0 7.9996288e0 7.9996288e0
3.5101443e0 -4.0e0 7.999832e0 7.999832e0
3.6734084e0 -4.0e0 7.999928e0 7.999928e0
3.8366724e0 -4.0e0 7.9999707e0 7.9999707e0
3.9999364e0 -4.0e0 7.9999887e0 7.9999887e0

-4.0e0 -3.836736e0 8.0e0 8.0e0
-3.836736e0 -3.836736e0 8.0e0 8.0e0
-3.673472e0 -3.836736e0 8.0e0 8.0e0
-3.510208e0 -3.836736e0 8.0e0 8.0e0
-3.346944e0 -3.836736e0 8.0e0 8.0e0
-3.18368e0 -3.836736e0 8.0e0 8.0e0
-3.020416e0 -3.836736e0 8.0e0 8.0e0
-2.857152e0 -3.836736e0 8.0e0 8.0e0
-2.693888e0 -3.836736e0 7.9999998e0 7.9999998e0
-2.530624e0 -3.836736e0 7.9999994e0 7.9999994e0
-2.36736e0 -3.836736e0 7.999998e0 7.999998e0
-2.2040959e0 -3.836736e0 7.999994e0 7.999994e0
-2.0408319e0 -3.836736e0 7.9999835e0 7.9999835e0
-1.8775679e0 -3.836736e0 7.9999567e0 7.9999567e0
-1.7143039e0 -3.836736e0 7.9998918e0 7.9998918e0
-1.5510399e0 -3.836736e0 7.9997446e0 7.9997446e0
-1.3877759e0 -3.836736e0 7.9994276e0 7.9994276e0
-1.2245119e0 -3.836736e0 7.9987846e0 7.9987846e0
-1.0612479e0 -3.836736e0 7.9975531e0 7.9975531e0
-8.979839e-1 -3.836736e0 7.9953297e0 7.9953297e0
-7.347198e-1 -3.836736e0 7.9915489e0 7.9915489e0
-5.714558e-1 -3.836736e0 7.985501e0 7.985501e0
-4.081918e-1 -3.836736e0 7.9764162e0 7.9764162e0
-2.449278e-1 -3.836736e0 7.963631e0 7.963631e0
-8.16638e-2 -3.836736e0 7.9468272e0 7.9468272e0
8.16002e-2 -3.836736e0 7.9262936e0 7.9262936e0
2.448642e-1 -3.836736e0 7.903135e0 7.903135e0
4.081282e-1 -3.836736e0 7.879307e0 7.879307e0
5.713922e-1 -3.836736e0 7.8574263e0 7.8574263e0
7.346562e-1 -3.836736e0 7.840322e0 7.840322e0
