
# Surface 0 of 1 surfaces

# Curve title: ""main_contourtmp0.dat""

# Contour 0, label:        8
 2.10054 -2.04083  6.5 
 2.09418 -1.87757  6.5 
 2.06119 -1.7143  6.5 
 2.04077 -1.65879  6.5 
 2.00351 -1.55104  6.5 
 1.91239 -1.38778  6.5 
 1.8775 -1.34151  6.5 
 1.7773 -1.22451  6.5 
 1.71424 -1.16535  6.5 
 1.56789 -1.06125  6.5 
 1.55098 -1.0501  6.5 
 1.38771 -0.969831  6.5 
 1.22445 -0.923654  6.5 
 1.06118 -0.903793  6.5 
 0.89792 -0.90652  6.5 
 0.734656 -0.932588  6.5 
 0.571392 -0.986361  6.5 

-2.53062  2.05211  6.5 
-2.54984  2.04077  6.5 
-2.69389  1.95404  6.5 
-2.78586  1.8775  6.5 
-2.85715  1.80827  6.5 
-2.93868  1.71424  6.5 
-3.02042  1.58644  6.5 
-3.04232  1.55098  6.5 
-3.11601  1.38771  6.5 
-3.15833  1.22445  6.5 
-3.17669  1.06118  6.5 
-3.17401  0.89792  6.5 
-3.15013  0.734656  6.5 
-3.10085  0.571392  6.5 
-3.02042  0.412662  6.5 
-3.01813  0.408128  6.5 
-2.90539  0.244864  6.5 
-2.85715  0.191568  6.5 
-2.73737  0.0816002  6.5 
-2.69389  0.0466826  6.5 
-2.53062 -0.0532286  6.5 
-2.46096 -0.0816638  6.5 
-2.36736 -0.121966  6.5 
-2.2041 -0.164512  6.5 
-2.04083 -0.181475  6.5 
-1.87757 -0.175905  6.5 
-1.7143 -0.146799  6.5 
-1.55104 -0.089363  6.5 
-1.53574 -0.0816638  6.5 
-1.38778 -0.00916561  6.5 
-1.26309  0.0816002  6.5 
-1.22451  0.112837  6.5 
-1.0951  0.244864  6.5 
-1.06125  0.289311  6.5 
-0.978519  0.408128  6.5 
-0.902814  0.571392  6.5 
-0.897984  0.587283  6.5 
-0.848635  0.734656  6.5 
-0.821822  0.89792  6.5 
-0.819003  1.06118  6.5 
-0.839395  1.22445  6.5 
-0.886894  1.38771  6.5 
-0.897984  1.4127  6.5 
-0.95589  1.55098  6.5 
-1.06125  1.71082  6.5 
-1.06368  1.71424  6.5 
-1.21457  1.8775  6.5 
-1.22451  1.88653  6.5 
-1.38778  2.00783  6.5 
-1.45177  2.04077  6.5 
-1.55104  2.09221  6.5 
-1.7143  2.14647  6.5 
-1.87757  2.17397  6.5 
-2.04083  2.17924  6.5 
-2.2041  2.16318  6.5 
-2.36736  2.12313  6.5 
-2.53062  2.05211  6.5 

 1.55098  2.88419  6.5 
 1.50603  2.85709  6.5 
 1.38771  2.77938  6.5 
 1.29332  2.69382  6.5 
 1.22445  2.61466  6.5 
 1.16208  2.53056  6.5 
 1.07934  2.3673  6.5 
 1.06118  2.30736  6.5 
 1.02868  2.20403  6.5 
 1.00735  2.04077  6.5 
 1.01433  1.8775  6.5 
 1.05081  1.71424  6.5 
 1.06118  1.68828  6.5 
 1.11541  1.55098  6.5 
 1.22137  1.38771  6.5 
 1.22445  1.38401  6.5 
 1.38401  1.22445  6.5 
 1.38771  1.22138  6.5 
 1.55098  1.11543  6.5 
 1.68833  1.06118  6.5 
 1.71424  1.05083  6.5 
 1.8775  1.01435  6.5 
 2.04077  1.00736  6.5 
 2.20403  1.02869  6.5 
 2.30734  1.06118  6.5 
 2.3673  1.07934  6.5 
 2.53056  1.16208  6.5 
 2.61466  1.22445  6.5 
 2.69382  1.29332  6.5 
 2.77937  1.38771  6.5 
 2.85709  1.50603  6.5 
 2.88419  1.55098  6.5 
 2.951  1.71424  6.5 
 2.98484  1.8775  6.5 
 2.99129  2.04077  6.5 
 2.97155  2.20403  6.5 
 2.9223  2.3673  6.5 
 2.85709  2.49362  6.5 
 2.83687  2.53056  6.5 
 2.70697  2.69382  6.5 
 2.69382  2.70697  6.5 
 2.53056  2.83687  6.5 
 2.49362  2.85709  6.5 
 2.3673  2.9223  6.5 
 2.20403  2.97155  6.5 
 2.04077  2.99129  6.5 
 1.8775  2.98484  6.5 
 1.71424  2.951  6.5 
 1.55098  2.88419  6.5 


# Contour 4, label:        6
 0.89792 -1.04716  6 
 0.829257 -1.06125  6 
 0.734656 -1.07931  6 
 0.571392 -1.14221  6 
 0.440339 -1.22451  6 
 0.408128 -1.24746  6 
 0.264133 -1.38778  6 
 0.244864 -1.4128  6 
 0.152882 -1.55104  6 
 0.0860581 -1.7143  6 
 0.0816002 -1.73464  6 
 0.0485732 -1.87757  6 
 0.0412384 -2.04083  6 
 0.0635726 -2.2041  6 
 0.0816002 -2.26054  6 
 0.114797 -2.36736  6 
 0.202136 -2.53062  6 
 0.244864 -2.587  6 
 0.341052 -2.69389  6 
 0.408128 -2.7531  6 
 0.571392 -2.856  6 
 0.574152 -2.85715  6 
 0.734656 -2.9223  6 
 0.89792 -2.95447  6 
 1.06118 -2.95799  6 
 1.22445 -2.93321  6 
 1.38771 -2.87632  6 
 1.4233 -2.85715  6 
 1.55098 -2.78374  6 
 1.65866 -2.69389  6 
 1.71424 -2.63621  6 
 1.7979 -2.53062  6 
 1.8775 -2.38096  6 
 1.88439 -2.36736  6 
 1.93793 -2.2041  6 
 1.95932 -2.04083  6 
 1.95227 -1.87757  6 
 1.91561 -1.7143  6 
 1.8775 -1.62354  6 
 1.84638 -1.55104  6 
 1.73636 -1.38778  6 
 1.71424 -1.3628  6 
 1.56094 -1.22451  6 
 1.55098 -1.21689  6 
 1.38771 -1.12292  6 
 1.22445 -1.06893  6 
 1.17253 -1.06125  6 
 1.06118 -1.04334  6 
 0.89792 -1.04716  6 

-2.04083  2.04807  6 
-2.09818  2.04077  6 
-2.2041  2.02906  6 
-2.36736  1.9844  6 
-2.53062  1.90553  6 
-2.57217  1.8775  6 
-2.69389  1.78663  6 
-2.76793  1.71424  6 
-2.85715  1.6022  6 
-2.89337  1.55098  6 
-2.97615  1.38771  6 
-3.02042  1.23645  6 
-3.02419  1.22445  6 
-3.04874  1.06118  6 
-3.04522  0.89792  6 
-3.02042  0.768927  6 
-3.01452  0.734656  6 
-2.95913  0.571392  6 
-2.86564  0.408128  6 
-2.85715  0.396798  6 
-2.72738  0.244864  6 
-2.69389  0.2135  6 
-2.53062  0.0954482  6 
-2.50308  0.0816002  6 
-2.36736  0.0151749  6 
-2.2041 -0.0311309  6 
-2.04083 -0.0496606  6 
-1.87757 -0.0435726  6 
-1.7143 -0.0118519  6 
-1.55104  0.0509816  6 
-1.49741  0.0816002  6 
-1.38778  0.147559  6 
-1.27306  0.244864  6 
-1.22451  0.295008  6 
-1.13299  0.408128  6 
-1.06125  0.536025  6 
-1.04209  0.571392  6 
-0.982351  0.734656  6 
-0.953414  0.89792  6 
-0.950325  1.06118  6 
-0.972455  1.22445  6 
-1.02376  1.38771  6 
-1.06125  1.4625  6 
-1.10662  1.55098  6 
-1.22451  1.70506  6 
-1.23279  1.71424  6 
-1.38778  1.8515  6 
-1.42853  1.8775  6 
-1.55104  1.95007  6 
-1.7143  2.0104  6 
-1.87653  2.04077  6 
-1.87757  2.04099  6 
-2.04083  2.04807  6 

 1.55098  2.70136  6 
 1.54038  2.69382  6 
 1.38771  2.56323  6 
 1.35852  2.53056  6 
 1.2527  2.3673  6 
 1.22445  2.29378  6 
 1.1917  2.20403  6 
 1.1668  2.04077  6 
 1.17496  1.8775  6 
 1.21764  1.71424  6 
 1.22445  1.69955  6 
 1.29892  1.55098  6 
 1.38771  1.43787  6 
 1.43787  1.38771  6 
 1.55098  1.29892  6 
 1.69956  1.22445  6 
 1.71424  1.21765  6 
 1.8775  1.17497  6 
 2.04077  1.16681  6 
 2.20403  1.1917  6 
 2.29378  1.22445  6 
 2.3673  1.2527  6 
 2.53056  1.35852  6 
 2.56323  1.38771  6 
 2.69382  1.54038  6 
 2.70136  1.55098  6 
 2.78298  1.71424  6 
 2.82426  1.8775  6 
 2.83225  2.04077  6 
 2.8081  2.20403  6 
 2.7479  2.3673  6 
 2.69382  2.45605  6 
 2.64068  2.53056  6 
 2.53056  2.64068  6 
 2.45605  2.69382  6 
 2.3673  2.7479  6 
 2.20403  2.8081  6 
 2.04077  2.83225  6 
 1.8775  2.82426  6 
 1.71424  2.78298  6 
 1.55098  2.70136  6 


# Contour 5, label:      5.5
 0.734656 -1.21022  5.5 
 0.702126 -1.22451  5.5 
 0.571392 -1.28627  5.5 
 0.437275 -1.38778  5.5 
 0.408128 -1.41571  5.5 
 0.299008 -1.55104  5.5 
 0.244864 -1.65565  5.5 
 0.217167 -1.7143  5.5 
 0.174857 -1.87757  5.5 
 0.166782 -2.04083  5.5 
 0.191479 -2.2041  5.5 
 0.244864 -2.34745  5.5 
 0.252776 -2.36736  5.5 
 0.358816 -2.53062  5.5 
 0.408128 -2.58433  5.5 
 0.541975 -2.69389  5.5 
 0.571392 -2.71407  5.5 
 0.734656 -2.79011  5.5 
 0.89792 -2.82697  5.5 
 1.06118 -2.83096  5.5 
 1.22445 -2.80266  5.5 
 1.38771 -2.73744  5.5 
 1.45629 -2.69389  5.5 
 1.55098 -2.62304  5.5 
 1.64064 -2.53062  5.5 
 1.71424 -2.42372  5.5 
 1.74784 -2.36736  5.5 
 1.8084 -2.2041  5.5 
 1.83266 -2.04083  5.5 
 1.8247 -1.87757  5.5 
 1.78312 -1.7143  5.5 
 1.71424 -1.5748  5.5 
 1.70106 -1.55104  5.5 
 1.56395 -1.38778  5.5 
 1.55098 -1.37584  5.5 
 1.38771 -1.26315  5.5 
 1.29432 -1.22451  5.5 
 1.22445 -1.19726  5.5 
 1.06118 -1.168  5.5 
 0.89792 -1.1722  5.5 
 0.734656 -1.21022  5.5 

-2.2041  1.91514  5.5 
-2.31758  1.8775  5.5 
-2.36736  1.86109  5.5 
-2.53062  1.77165  5.5 
-2.60308  1.71424  5.5 
-2.69389  1.62672  5.5 
-2.75709  1.55098  5.5 
-2.85184  1.38771  5.5 
-2.85715  1.37313  5.5 
-2.91062  1.22445  5.5 
-2.93642  1.06118  5.5 
-2.93276  0.89792  5.5 
-2.89925  0.734656  5.5 
-2.85715  0.630948  5.5 
-2.83235  0.571392  5.5 
-2.72514  0.408128  5.5 
-2.69389  0.372721  5.5 
-2.55181  0.244864  5.5 
-2.53062  0.228808  5.5 
-2.36736  0.137832  5.5 
-2.2041  0.0866044  5.5 
-2.16571  0.0816002  5.5 
-2.04083  0.0639641  5.5 
-1.87757  0.0716121  5.5 
-1.83435  0.0816002  5.5 
-1.7143  0.107913  5.5 
-1.55104  0.177488  5.5 
-1.44979  0.244864  5.5 
-1.38778  0.292606  5.5 
-1.27521  0.408128  5.5 
-1.22451  0.479279  5.5 
-1.16666  0.571392  5.5 
-1.10113  0.734656  5.5 
-1.06946  0.89792  5.5 
-1.06595  1.06118  5.5 
-1.09032  1.22445  5.5 
-1.14657  1.38771  5.5 
-1.22451  1.52159  5.5 
-1.24364  1.55098  5.5 
-1.38778  1.70759  5.5 
-1.39585  1.71424  5.5 
-1.55104  1.82216  5.5 
-1.67998  1.8775  5.5 
-1.7143  1.89191  5.5 
-1.87757  1.93009  5.5 
-2.04083  1.93744  5.5 
-2.2041  1.91514  5.5 

 1.71424  2.62197  5.5 
 1.56771  2.53056  5.5 
 1.55098  2.51705  5.5 
 1.42257  2.3673  5.5 
 1.38771  2.29984  5.5 
 1.34564  2.20403  5.5 
 1.31575  2.04077  5.5 
 1.32557  1.8775  5.5 
 1.37684  1.71424  5.5 
 1.38771  1.69474  5.5 
 1.48453  1.55098  5.5 
 1.55098  1.48453  5.5 
 1.69475  1.38771  5.5 
 1.71424  1.37684  5.5 
 1.8775  1.32557  5.5 
 2.04077  1.31576  5.5 
 2.20403  1.34565  5.5 
 2.29984  1.38771  5.5 
 2.3673  1.42257  5.5 
 2.51705  1.55098  5.5 
 2.53056  1.56771  5.5 
 2.62197  1.71424  5.5 
 2.67424  1.8775  5.5 
 2.68429  2.04077  5.5 
 2.6538  2.20403  5.5 
 2.57775  2.3673  5.5 
 2.53056  2.43003  5.5 
 2.43003  2.53056  5.5 
 2.3673  2.57775  5.5 
 2.20403  2.6538  5.5 
 2.04077  2.68429  5.5 
 1.8775  2.67424  5.5 
 1.71424  2.62197  5.5 


# Contour 6, label:        5
 0.734656 -1.33644  5 
 0.637592 -1.38778  5 
 0.571392 -1.42981  5 
 0.445751 -1.55104  5 
 0.408128 -1.60455  5 
 0.345291 -1.7143  5 
 0.295936 -1.87757  5 
 0.286546 -2.04083  5 
 0.315313 -2.2041  5 
 0.387106 -2.36736  5 
 0.408128 -2.3978  5 
 0.523852 -2.53062  5 
 0.571392 -2.57086  5 
 0.734656 -2.66307  5 
 0.845012 -2.69389  5 
 0.89792 -2.70766  5 
 1.06118 -2.71244  5 
 1.15237 -2.69389  5 
 1.22445 -2.67836  5 
 1.38771 -2.59919  5 
 1.47515 -2.53062  5 
 1.55098 -2.4511  5 
 1.61218 -2.36736  5 
 1.68462 -2.2041  5 
 1.71368 -2.04083  5 
 1.70417 -1.87757  5 
 1.65438 -1.7143  5 
 1.55612 -1.55104  5 
