-2.5e0 -2.0e0 3.35625e1 3.35625e1
-2.4444461e0 -2.0e0 3.0709634e1 3.0709634e1
-2.3888922e0 -2.0e0 2.8066339e1 2.8066339e1
-2.3333383e0 -2.0e0 2.562276e1 2.562276e1
-2.2777844e0 -2.0e0 2.336905e1 2.336905e1
-2.2222305e0 -2.0e0 2.1295769e1 2.1295769e1
-2.1666766e0 -2.0e0 1.9393668e1 1.9393668e1
-2.1111227e0 -2.0e0 1.7653743e1 1.7653743e1
-2.0555688e0 -2.0e0 1.6067192e1 1.6067192e1
-2.000015e0 -2.0e0 1.4625377e1 1.4625377e1
-1.944461e0 -2.0e0 1.3319992e1 1.3319992e1
-1.8889072e0 -2.0e0 1.2142934e1 1.2142934e1
-1.8333533e0 -2.0e0 1.10863022e1 1.10863022e1
-1.7777994e0 -2.0e0 1.01424728e1 1.01424728e1
-1.7222455e0 -2.0e0 9.3039551e0 9.3039551e0
-1.6666916e0 -2.0e0 8.5635834e0 8.5635834e0
-1.6111377e0 -2.0e0 7.9143799e0 7.9143799e0
-1.5555838e0 -2.0e0 7.3496033e0 7.3496033e0
-1.5000299e0 -2.0e0 6.8627472e0 6.8627472e0
-1.444476e0 -2.0e0 6.4475006e0 6.4475006e0
-1.3889221e0 -2.0e0 6.0978224e0 6.0978224e0
-1.3333682e0 -2.0e0 5.8078789e0 5.8078789e0
-1.2778143e0 -2.0e0 5.5720706e0 5.5720706e0
-1.2222604e0 -2.0e0 5.3850299e0 5.3850299e0
-1.1667065e0 -2.0e0 5.2416016e0 5.2416016e0
-1.1111526e0 -2.0e0 5.136877e0 5.136877e0
-1.0555988e0 -2.0e0 5.06617e0 5.06617e0
-1.0000449e0 -2.0e0 5.0250229e0 5.0250229e0
-9.44491e-1 -2.0e0 5.0092041e0 5.0092041e0
-8.88937e-1 -2.0e0 5.0147144e0 5.0147144e0
-8.333832e-1 -2.0e0 5.037781e0 5.037781e0
-7.778293e-1 -2.0e0 5.074861e0 5.074861e0
-7.222754e-1 -2.0e0 5.122639e0 5.122639e0
-6.667215e-1 -2.0e0 5.1780292e0 5.1780292e0
-6.111676e-1 -2.0e0 5.2381728e0 5.2381728e0
-5.556137e-1 -2.0e0 5.3004413e0 5.3004413e0
-5.000598e-1 -2.0e0 5.3624341e0 5.3624341e0
-4.445059e-1 -2.0e0 5.4219792e0 5.4219792e0
-3.88952e-1 -2.0e0 5.4771336e0 5.4771336e0
-3.333981e-1 -2.0e0 5.5261816e0 5.5261816e0
-2.778442e-1 -2.0e0 5.5676376e0 5.5676376e0
-2.222903e-1 -2.0e0 5.600244e0 5.600244e0
-1.667365e-1 -2.0e0 5.622972e0 5.622972e0
-1.111826e-1 -2.0e0 5.6350209e0 5.6350209e0
-5.56287e-2 -2.0e0 5.6358188e0 5.6358188e0
-7.48e-5 -2.0e0 5.6250224e0 5.6250224e0
5.54791e-2 -2.0e0 5.6025177e0 5.6025177e0
1.11033e-1 -2.0e0 5.568418e0 5.568418e0
1.665869e-1 -2.0e0 5.523067e0 5.523067e0
2.221408e-1 -2.0e0 5.4670346e0 5.4670346e0
2.776947e-1 -2.0e0 5.4011212e0 5.4011212e0
3.332486e-1 -2.0e0 5.3263545e0 5.3263545e0
3.888025e-1 -2.0e0 5.2439925e0 5.2439925e0
4.443564e-1 -2.0e0 5.155521e0 5.155521e0
4.999103e-1 -2.0e0 5.0626526e0 5.0626526e0
5.554642e-1 -2.0e0 4.9673311e0 4.9673311e0
6.11018e-1 -2.0e0 4.8717279e0 4.8717279e0
6.66572e-1 -2.0e0 4.7782425e0 4.7782425e0
7.221259e-1 -2.0e0 4.689504e0 4.689504e0
7.776797e-1 -2.0e0 4.608369e0 4.608369e0
8.332336e-1 -2.0e0 4.5379234e0 4.5379234e0
8.887875e-1 -2.0e0 4.481482e0 4.481482e0
